type	latency	desc	latencyEEG	latencylastEMGpoint
SM_Start_Move	1745714.153355	6_3_26	1745.718000	1745.714000
SM_Start_Move	1784165.966570	3_1_27	1784.170000	1784.165500
SM_Start_Move	1821555.784938	1_1_28	1821.560000	1821.555500
SM_Start_Move	1859733.599478	1_6_29	1859.738000	1859.733500
SM_Start_Move	1898159.412820	6_3_30	1898.164000	1898.159000
SM_Start_Move	1935083.233451	3_1_31	1935.088000	1935.083000
SM_Start_Move	1973703.045844	1_3_32	1973.708000	1973.703000
SM_Start_Move	2010440.867386	3_6_33	2010.446000	2010.440500
SM_Start_Move	2047840.685705	6_3_34	2047.846000	2047.840500
SM_Start_Move	2086216.499290	3_6_35	2086.222000	2086.216000
SM_Start_Move	2127694.297799	6_1_36	2127.700000	2127.694000
SM_Start_Move	2165086.116157	1_1_37	2165.092000	2165.086000
SM_Start_Move	2204717.923641	1_6_38	2204.724000	2204.717500
SM_Start_Move	2241777.743611	6_3_39	2241.784000	2241.777500
SM_Start_Move	2281271.551759	3_6_40	2281.278000	2281.271500
SM_Start_Move	2320737.360048	6_3_41	2320.744000	2320.737000
SM_Start_Move	2359987.169381	3_1_42	2359.994000	2359.987000
SM_Start_Move	2419272.881389	1_3_43	2419.280000	2419.272500
SM_Start_Move	2470290.633555	3_1_44	2470.298000	2470.290500
SM_Start_Move	2532816.329825	1_6_45	2532.824000	2532.816000
SM_Start_Move	2568996.154071	6_6_46	2569.004000	2568.996000
SM_Start_Move	2612717.941686	6_3_47	2612.726000	2612.717500
SM_Start_Move	2650619.757566	3_1_48	2650.628000	2650.619500
SM_Start_Move	2745989.321061	1_1_49	2746.488000	2745.989000
SM_Start_Move	2784893.140213	1_6_50	2785.392000	2784.893000
SM_Start_Move	2822646.964718	6_3_51	2823.146000	2822.646500
SM_Start_Move	2858704.797100	3_6_52	2859.204000	2858.704500
SM_Start_Move	2894794.629334	6_1_53	2895.294000	2894.794500
SM_Start_Move	2935678.439289	1_3_54	2936.178000	2935.678000
SM_Start_Move	3158247.404672	3_3_55	3158.748000	3158.247000
SM_Start_Move	3216167.135427	3_1_56	3216.668000	3216.167000
SM_Start_Move	3264522.910648	1_6_57	3265.024000	3264.522500
SM_Start_Move	3301612.738233	6_6_58	3302.114000	3301.612500
SM_Start_Move	3346586.529169	6_3_59	3347.088000	3346.586500
SM_Start_Move	3384344.353655	3_1_60	3384.846000	3384.344000
SM_Start_Move	3446726.063669	1_3_61	3447.228000	3446.726000
SM_Start_Move	3485119.885199	3_1_62	3485.622000	3485.119500
SM_Start_Move	3523599.706322	1_6_63	3524.102000	3523.599500
SM_Start_Move	3564831.514653	6_6_64	3565.334000	3564.831500
