type	latency	desc	latencyEEG	latencylastEMGpoint
SM_Start_Move	2183941.378361	3_6_52	2183.916000	2183.941000
SM_Start_Move	2217293.426344	6_1_53	2217.268000	2217.293000
SM_Start_Move	2255165.480830	1_1_54	2255.140000	2255.165000
SM_Start_Move	2291075.532486	1_6_55	2291.050000	2291.075500
SM_Start_Move	2324325.580322	6_3_56	2324.300000	2324.325500
SM_Start_Move	2362443.635162	3_1_57	2362.418000	2362.443500
SM_Start_Move	2399915.689073	1_6_58	2399.890000	2399.915500
SM_Start_Move	2435191.739824	6_3_59	2435.166000	2435.191500
SM_Start_Move	2471281.791746	3_6_60	2471.256000	2471.281500
SM_Start_Move	2506271.842086	6_3_61	2506.246000	2506.271500
SM_Start_Move	2543387.895484	3_1_62	2543.362000	2543.387500
SM_Start_Move	2581957.950974	1_3_63	2581.932000	2581.957500
SM_Start_Move	2622568.009393	3_1_64	2622.542000	2622.568000
SM_Start_Move	2655154.056274	1_6_65	2655.128000	2655.154000
